python3-setproctitle:amd64	1.3.7-2build1	amd64
python3-setuptools	78.1.1-0.1build1	amd64
python3-software-properties	0.120	amd64
python3-speechd	0.12.1-2ubuntu1	amd64
python3-sss	2.12.0-1ubuntu5	amd64
python3-systemd	235-1build9	amd64
python3-typeguard	4.4.4-2	amd64
python3-typing-extensions	4.15.0-2	amd64
python3-uc-micro	1.0.3-1build1	amd64
python3-uno	4:26.2.2.2-0ubuntu1	amd64
python3-update-manager	1:26.04.5	amd64
python3-urllib3	2.6.3-1ubuntu1	amd64
python3-wadllib	2.0.0-3	amd64
python3-xdg	0.28-3	amd64
python3-xkit	0.5.0ubuntu8	amd64
python3-yaml	6.0.3-1build1	amd64
python3-zipp	3.23.0-1build1	amd64
python3.14	3.14.4-1	amd64
python3.14-gdbm	3.14.4-1	amd64
python3.14-minimal	3.14.4-1	amd64
readline-common	8.3-4	amd64
realmd	0.17.1-3build3	amd64
remmina	1.4.40+dfsg-2ubuntu1	amd64
remmina-common	1.4.40+dfsg-2ubuntu1	amd64
remmina-plugin-rdp:amd64	1.4.40+dfsg-2ubuntu1	amd64
remmina-plugin-secret:amd64	1.4.40+dfsg-2ubuntu1	amd64
remmina-plugin-vnc:amd64	1.4.40+dfsg-2ubuntu1	amd64
resources	1.10.2-0ubuntu3	amd64
restic	0.18.1-3ubuntu1	amd64
rfkill	2.41.3-3ubuntu2	amd64
rhythmbox	3.4.9-3ubuntu3	amd64
rhythmbox-data	3.4.9-3ubuntu3	amd64
rhythmbox-plugin-alternative-toolbar	0.21.0-1	amd64
rhythmbox-plugins	3.4.9-3ubuntu3	amd64
rpcsvc-proto	1.4.3-1build1	amd64
rsync	3.4.1+ds1-7	amd64
rsyslog	8.2512.0-1ubuntu4	amd64
rtkit	0.14-1	amd64
rust-coreutils	0.8.0-0ubuntu3	amd64
rygel	45.0-1ubuntu1	amd64
samba-libs:amd64	2:4.23.6+dfsg-1ubuntu2	amd64
sane-airscan	0.99.36-2ubuntu1	amd64
sane-utils	1.4.0-1ubuntu1	amd64
sbsigntool	0.9.4-3.1ubuntu9	amd64
screen	4.9.1-3ubuntu2	amd64
seahorse	47.0.1-3build1	amd64
secureboot-db	1.9build2	amd64
sed	4.9-2build3	amd64
sensible-utils	0.0.26build1	amd64
sgml-base	1.31+nmu1build1	amd64
sgml-data	2.0.11+nmu1build1	amd64
shared-mime-info	2.4-5build3	amd64
shim-signed	1.59+15.8-0ubuntu2	amd64
shotwell	0.32.13-2ubuntu1	amd64
shotwell-common	0.32.13-2ubuntu1	amd64
showtime	50.0-0ubuntu1	amd64
simple-scan	48.1-0ubuntu3	amd64
snapd	2.74.1+ubuntu26.04.4	amd64
software-properties-common	0.120	amd64
sound-icons	0.1-8build1	amd64
sound-theme-freedesktop	0.8-7build1	amd64
speech-dispatcher	0.12.1-2ubuntu1	amd64
speech-dispatcher-audio-plugins:amd64	0.12.1-2ubuntu1	amd64
speech-dispatcher-espeak-ng	0.12.1-2ubuntu1	amd64
sphinx-rtd-theme-common	3.1.0+dfsg-1	amd64
spice-vdagent	0.23.0-1	amd64
squashfs-tools	1:4.7.5-1	amd64
ssl-cert	1.1.3ubuntu2	amd64
sssd	2.12.0-1ubuntu5	amd64
sssd-ad	2.12.0-1ubuntu5	amd64
sssd-ad-common	2.12.0-1ubuntu5	amd64
sssd-common	2.12.0-1ubuntu5	amd64
sssd-ipa	2.12.0-1ubuntu5	amd64
sssd-krb5	2.12.0-1ubuntu5	amd64
sssd-krb5-common	2.12.0-1ubuntu5	amd64
sssd-ldap	2.12.0-1ubuntu5	amd64
sssd-proxy	2.12.0-1ubuntu5	amd64
strace	6.19+ds-0ubuntu5	amd64
sudo	1.9.17p2-1ubuntu3	amd64
sudo-common	1.2ubuntu	amd64
sudo-rs	0.2.13-0ubuntu1	amd64
switcheroo-control	3.0-2	amd64
sysprof	50.0-1	amd64
sysstat	12.7.7-0ubuntu2	amd64
system-config-printer-common	1.5.18-4ubuntu2	amd64
system-config-printer-udev	1.5.18-4ubuntu2	amd64
systemd	259.5-0ubuntu3	amd64
systemd-cryptsetup	259.5-0ubuntu3	amd64
systemd-hwe-hwdb	259.5.3ubuntu	amd64
systemd-oomd	259.5-0ubuntu3	amd64
systemd-resolved	259.5-0ubuntu3	amd64
systemd-sysv	259.5-0ubuntu3	amd64
sysvinit-utils	3.15-5ubuntu1	amd64
tar	1.35+dfsg-4	amd64
tcl	8.6.16build1	amd64
tcl8.6	8.6.17+dfsg-1build1	amd64
tcpdump	4.99.6-1	amd64
tecla	49.0-2	amd64
telnet	0.17+2.7-2ubuntu1	amd64
thermald	2.5.11-0ubuntu1	amd64
thin-provisioning-tools	1.1.0-4ubuntu2	amd64
thunderbird	2:1snap1-0ubuntu5	amd64
thunderbird-locale-de	2:1snap1-0ubuntu5	amd64
thunderbird-locale-en	2:1snap1-0ubuntu5	amd64
thunderbird-locale-en-gb	2:1snap1-0ubuntu5	amd64
thunderbird-locale-en-us	2:1snap1-0ubuntu5	amd64
thunderbird-locale-es	2:1snap1-0ubuntu5	amd64
thunderbird-locale-es-ar	2:1snap1-0ubuntu5	amd64
thunderbird-locale-es-es	2:1snap1-0ubuntu5	amd64
thunderbird-locale-fr	2:1snap1-0ubuntu5	amd64
thunderbird-locale-it	2:1snap1-0ubuntu5	amd64
thunderbird-locale-pt	2:1snap1-0ubuntu5	amd64
thunderbird-locale-pt-br	2:1snap1-0ubuntu5	amd64
thunderbird-locale-pt-pt	2:1snap1-0ubuntu5	amd64
thunderbird-locale-ru	2:1snap1-0ubuntu5	amd64
thunderbird-locale-zh-cn	2:1snap1-0ubuntu5	amd64
thunderbird-locale-zh-hans	2:1snap1-0ubuntu5	amd64
thunderbird-locale-zh-tw	2:1snap1-0ubuntu5	amd64
time	1.9-0.4	amd64
tinysparql	3.11.0-1	amd64
tnftp	20260211-1	amd64
tpm-udev	4.1.3-6	amd64
trace-cmd	3.3.3-1ubuntu2	amd64
transmission-common	4.1.1+dfsg-1ubuntu1	amd64
transmission-gtk	4.1.1+dfsg-1ubuntu1	amd64
tzdata	2026a-3ubuntu1	amd64
ubuntu-advantage-desktop-daemon	1.13build1	amd64
ubuntu-desktop	1.570	amd64
ubuntu-desktop-minimal	1.570	amd64
ubuntu-docs	26.04.1	amd64
ubuntu-drivers-common	1:0.10.9	amd64
ubuntu-insights	0.9.3ubuntu	amd64
ubuntu-kernel-accessories	1.570	amd64
ubuntu-keyring	2023.11.28.1build1	amd64
ubuntu-minimal	1.570	amd64
ubuntu-pro-client	37.2ubuntu	amd64
ubuntu-pro-client-l10n	37.2ubuntu	amd64
ubuntu-release-upgrader-core	1:26.04.16	amd64
ubuntu-release-upgrader-gtk	1:26.04.16	amd64
ubuntu-report	1.7.3ubuntu4	amd64
ubuntu-session	50.0-0ubuntu3	amd64
ubuntu-settings	26.04.6	amd64
ubuntu-standard	1.570	amd64
ubuntu-wallpapers	26.04.2	amd64
ubuntu-wallpapers-resolute	26.04.2	amd64
ucf	3.0052ubuntu1	amd64
udev	259.5-0ubuntu3	amd64
udisks2	2.10.91-1ubuntu2	amd64
ufw	0.36.2-9build1	amd64
unattended-upgrades	2.12ubuntu9	amd64
uno-libs-private	4:26.2.2.2-0ubuntu1	amd64
unzip	6.0-29ubuntu1	amd64
update-inetd	4.54build1	amd64
update-manager	1:26.04.5	amd64
update-manager-core	1:26.04.5	amd64
update-notifier	3.207	amd64
update-notifier-common	3.207	amd64
upower	1.91.1-1	amd64
ure	4:26.2.2.2-0ubuntu1	amd64
usb-creator-common	0.4.1build1	amd64
usb-creator-gtk	0.4.1build1	amd64
usb-modeswitch	2.6.2-1ubuntu1	amd64
usb-modeswitch-data	20191128-7build1	amd64
usb.ids	2025.12.13-1	amd64
usbmuxd	1.1.1-7	amd64
usbutils	1:019-1	amd64
user-session-migration	0.5.1	amd64
user-setup	1.107ubuntu2	amd64
util-linux	2.41.3-3ubuntu2	amd64
uuid-runtime	2.41.3-3ubuntu2	amd64
vim-common	2:9.1.2141-1ubuntu4	amd64
vim-tiny	2:9.1.2141-1ubuntu4	amd64
wamerican	2020.12.07-4build1	amd64
wbrazilian	3.0~beta4-26	amd64
wbritish	2020.12.07-4build1	amd64
webp-pixbuf-loader:amd64	0.2.7-3	amd64
wfrench	1.2.9-1build1	amd64
wget	1.25.0-2ubuntu4	amd64
whiptail	0.52.25-1ubuntu3	amd64
whoopsie	0.2.82ubuntu	amd64
whoopsie-preferences	23build4	amd64
wireless-regdb	2026.02.04-0ubuntu1	amd64
wireplumber	0.5.13-1ubuntu1	amd64
witalian	1.10+nmu1build1	amd64
wngerman	20161207-16	amd64
wogerman	1:2-40	amd64
wpasupplicant	2:2.11-0ubuntu5	amd64
wportuguese	20251001-1build1	amd64
wsdd	2:0.8-5ubuntu1	amd64
wspanish	1.0.30build1	amd64
wswiss	20161207-16	amd64
x11-common	1:7.7+26ubuntu1	amd64
x11-utils	7.7+7build1	amd64
x11-xkb-utils	7.7+9build1	amd64
x11-xserver-utils	7.7+11build1	amd64
xauth	1:1.1.2-1.1build1	amd64
xbrlapi	6.7-1ubuntu6	amd64
xcursor-themes	1.0.6-0ubuntu2	amd64
xdg-dbus-proxy	0.1.7-1	amd64
xdg-desktop-portal	1.21.1+ds-1ubuntu3	amd64
xdg-desktop-portal-gnome	50.0-0ubuntu1	amd64
xdg-desktop-portal-gtk	1.15.3-2ubuntu1	amd64
xdg-terminal-exec	0.14.0-1	amd64
xdg-user-dirs	0.19-1	amd64
xdg-user-dirs-gtk	0.16-1	amd64
xdg-utils	1.2.1-2ubuntu2	amd64
xfonts-base	1:1.0.5+nmu1build1	amd64
xfonts-encodings	1:1.0.5-0ubuntu3	amd64
xfonts-utils	1:7.7+7build1	amd64
xfsprogs	6.18.0-3	amd64
xkb-data	2.46-2	amd64
xml-core	0.19build1	amd64
xorriso	1:1.5.6-1.1ubuntu4	amd64
xserver-common	2:21.1.22-1ubuntu1	amd64
xwayland	2:24.1.10-1	amd64
xxd	2:9.1.2141-1ubuntu4	amd64
xz-utils	5.8.3-1	amd64
yaru-theme-gnome-shell	26.04.5.1ubuntu	amd64
yaru-theme-gtk	26.04.5.1ubuntu	amd64
yaru-theme-icon	26.04.5.1ubuntu	amd64
yaru-theme-sound	26.04.5.1ubuntu	amd64
yelp	49.0-5	amd64
yelp-xsl	49.0-2	amd64
zenity	4.2.1-1	amd64
zenity-common	4.2.1-1	amd64
zfs-zed	2.4.1-1ubuntu5	amd64
zfsutils-linux	2.4.1-1ubuntu5	amd64
zip	3.0-15ubuntu3	amd64
zlib1g:amd64	1:1.3.dfsg+really1.3.1-1ubuntu3	amd64
zstd	1.5.7+dfsg-3	amd64
